#, Name, Team, G, Att, Yds, Yds/Att, TD, FUM, 2PM, Rush YPG,Division,,,,
32,Dalton Darr,PITTS,10,157,753,4.8,10,3,4,75.3,7,,,,
4,Tanner Herman,JC,12,110,745,6.8,14,1,0,62.1,7,,,,
5,Mesfin Draxler,DEERF,10,177,740,4.2,5,2,0,74,7,,,,
10,Isaiah Carton,SHIOC,11,156,736,4.7,9,0,0,66.9,7,,,,
10,Cade Stasiek,SPVALL,11,112,735,6.6,12,1,2,66.8,7,,,,
80,Liam Midtovne,PepAlm,9,121,710,5.9,8,0,6,78.9,7,,,,
12,Caydan Johnston,WHTHA,9,41,690,16.8,6,2,0,76.7,7,,,,
1,Brandon Davis,RRIDG,12,114,677,5.9,13,4,1,56.4,7,,,,
21,Brady Ridenour,LOURD,10,73,638,8.7,7,2,0,63.8,7,,,,
7,Wylie Cornwell,ASSUM,9,150,633,4.2,4,4,2,70.3,7,,,,
5,Dylan Mathison,BANG,10,97,615,6.3,8,1,1,61.5,7,,,,
17,Carson Roemhild,BOYCE,13,79,615,7.8,10,3,3,47.3,7,,,,
42,Brody Hein,HILB,10,111,607,5.5,8,1,0,60.7,7,,,,
29,Billy Myers,I-S,9,69,589,8.5,10,0,0,65.4,7,,,,
8,Wesley Nelson,ITHACA,11,105,569,5.4,7,1,0,51.7,7,,,,
21,Logan Auth,ELM/PC,9,127,563,4.4,7,0,3,62.6,7,,,,
12,Reeden Bocksell,PepAlm,10,60,548,9.1,5,1,3,54.8,7,,,,
21,Ethan Smith,CO-FC,11,83,524,6.3,9,0,0,47.6,7,,,,
6,Ty Fjelstad,E-STR,10,65,521,8,8,1,3,52.1,7,,,,
24,Asher Turner,SPVALL,11,73,519,7.1,7,0,0,47.2,7,,,,
21,Collin Johnson,B-T,9,74,518,7,6,0,0,57.6,7,,,,
25,Owen Post,PepAlm,11,50,517,10.3,7,1,8,47,7,,,,
29,Hoyt Helmer,C-F,11,55,513,9.3,5,0,2,46.6,7,,,,
7,Brody Tarman,TLAKE,10,94,488,5.2,5,1,2,48.8,7,,,,
11,Landyn Leslie,BOYCE,12,42,463,11,4,0,0,38.6,7,,,,
7,Owen Oppriecht,WZK/SE,10,87,456,5.2,3,1,0,45.6,7,,,,
12,Brandon Wright,TLAKE,10,118,452,3.8,5,4,2,45.2,7,,,,
25,Callen Drews,C-F,11,77,450,5.8,8,1,1,40.9,7,,,,
36,Isaac Thyne,HILLS,9,70,445,6.4,7,0,2,49.4,7,,,,
23,Caleb Zick,ROSHO,9,99,440,4.4,2,2,1,48.9,7,,,,
34,Sawyer Vandrisse,RONC,9,92,438,4.8,3,2,0,48.7,7,,,,
20,Jayce Stetzer,MELMIN,9,93,433,4.7,0,0,0,48.1,7,,,,
1,Levi Wiersma,RAND,6,31,421,13.6,4,1,0,70.2,7,,,,
1,Gavin Hinderman,I-G,10,125,409,3.3,6,2,3,40.9,7,,,,
8,Devon Weiss,CRIV,10,51,405,7.9,5,0,0,40.5,7,,,,
14,Aidan Lisowski,CO-FC,11,73,394,5.4,4,2,0,35.8,7,,,,
8,Ronald Hatch,WEBST,9,85,390,4.6,2,0,0,43.3,7,,,,
9,Luke Hartz,JC,10,45,384,8.5,6,0,0,38.4,7,,,,
3,Brennan Hanner,E-STR,10,63,380,6,4,1,5,38,7,,,,
11,Luis Itehua,E-STR,10,55,380,6.9,4,1,2,38,7,,,,
18,Jett Bender,ROYALL,10,83,372,4.5,5,1,1,37.2,7,,,,
21,Blake Carton,SHIOC,8,86,371,4.3,9,2,0,46.4,7,,,,
8,Dawson Weber,POT/CS,12,72,365,5.1,6,1,1,30.4,7,,,,
7,Brody Olson,GCITY,10,69,342,5,8,0,0,34.2,7,,,,
7,Kyrylo Kopytsia,I-S,10,37,341,9.2,2,0,0,34.1,7,,,,
18,Owen Wang,BROOK,7,57,340,6,6,0,0,48.6,7,,,,
3,Nathan Pyka,Ind/Gl,8,88,330,3.8,4,4,3,41.2,7,,,,
8,Lane Prusak,C-LAKE,5,83,319,3.8,3,1,0,63.8,7,,,,
4,Eric Reincke,PACEL,8,70,318,4.5,4,2,0,39.8,7,,,,
12,Ty Adrian,RRIDG,11,25,317,12.7,4,1,0,28.8,7,,,,
23,Bryce Peterson,BANG,10,39,305,7.8,4,0,0,30.5,7,,,,
29,Jordan Jahnke,SHIOC,10,90,304,3.4,4,0,0,30.4,7,,,,
28,Owen Kober,ELM/PC,5,57,300,5.3,2,0,5,60,7,,,,
20,Tanner Wells,BANG,10,38,297,7.8,4,0,0,29.7,7,,,,
